id,name,artist,popularity,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
6ka773Oaw9KCT2InRbMWSs,"J.S. Bach: Englische Suite Nr. 2 in A-moll, BWV 807 – 4. Sarabande",Johann Sebastian Bach,23,classical,0.531,0.025,0,-26.084,1,0.0557,0.995,0.5175,0.0988,0.289,108.708,200173,4
18RD8q0kBZvFDrsVyhiNun,"J.S. Bach: Englische Suite Nr. 2 in A-moll, BWV 807 – 5. Bourrée I",Johann Sebastian Bach,22,classical,0.476,0.175,9,-25.553,0,0.044,0.994,0.5175,0.162,0.901,110.95,122360,4
2mBPVIgeC2wDO6438LvMtG,"J.S. Bach: Englische Suite Nr. 2 in A-moll, BWV 807 – 5. Bourrée II",Johann Sebastian Bach,22,classical,0.423,0.0874,4,-26.765,0,0.041,0.995,0.5175,0.13,0.825,111.016,127293,4
26jB2GpSJMBLVC5llNQZmN,"J.S. Bach: Englische Suite Nr. 4 in F, BWV 809 – 1. Prélude",Johann Sebastian Bach,22,classical,0.405,0.118,5,-24.407,1,0.0408,0.995,0.5175,0.134,0.787,96.852,273547,4
7BywutyweBpAiEB3ViMltI,"Chromatic Fantasia & Fugue in D Minor, BWV 903: II. Fugue",Johann Sebastian Bach,21,classical,0.305,0.392,1,-18.499,0,0.034,0.761,0.00669,0.0824,0.841,89.025,337668,4
3GoE7zL8Zk7u6JZBD56Esd,"St. John Passion, BWV 245, Pt. 2: No. 35, Zerfließe, mein Herze",Johann Sebastian Bach,22,classical,0.272,0.0345,4,-22.874,0,0.0425,0.972,0.102,0.129,0.0396,115.479,435707,4
3loTgynCBOhMggOa5r9L2n,"Prelude and Fugue in F Minor, BWV 534: Prelude",Johann Sebastian Bach,24,classical,0.172,0.0568,6,-26.827,0,0.0417,0.791,0.5175,0.303,0.038,115.247,241573,3
51WUlUqMl9HPvvV6uImFQv,"Die Kunst der Fuge, BWV 1080: Contrapunctus I",Johann Sebastian Bach,24,classical,0.0608,0.00987,3,-27.184,0,0.0443,0.98,0.5175,0.0994,0.04,62.018,250333,3
7z8Ybyid5TLezC7Gb9CfRj,"J.S. Bach: Englische Suite Nr. 2 in A-moll, BWV 807 – 6. Gigue",Johann Sebastian Bach,22,classical,0.226,0.192,9,-23.566,0,0.0606,0.994,0.5175,0.0996,0.849,70.897,220520,4
3IPN35avYzxm83oje1AEgB,"St. John Passion, BWV 245, Pt. 2: No. 32, Mein teurer Heiland - Jesu, der du warest tot",Johann Sebastian Bach,22,classical,0.349,0.0626,1,-22.644,1,0.0453,0.976,0.000438,0.109,0.394,138.643,245920,3
47hfEeo9DfGu6ZXMkWtnXW,"St. John Passion, BWV 245, Pt. 2: No. 34, Mein Herz, indem die ganze Welt",Johann Sebastian Bach,23,classical,0.33,0.212,11,-19.512,1,0.0459,0.966,0.0786,0.226,0.0303,106.525,48333,4
1cNg0RHsUjhyvjr3nI0SM8,"St. John Passion, BWV 245, Pt. 2: No. 36, Die Jüden aber, dieweil es der Rüsttag war",Johann Sebastian Bach,21,classical,0.463,0.0684,6,-25.831,0,0.0834,0.923,0,0.12,0.257,135.084,124307,4
7GemUjz79oT1ii8vQnuPzt,"St. John Passion, BWV 245, Pt. 2: No. 37, O hilf, Christe, Gottes Sohn",Johann Sebastian Bach,21,classical,0.297,0.118,2,-17.536,0,0.0349,0.987,0.5175,0.146,0.233,81.443,59120,4
5IqOl1gjoe9CcJUKlOXULv,"Prelude and Fugue in F Minor, BWV 534: Fugue",Johann Sebastian Bach,24,classical,0.179,0.125,6,-20.155,0,0.0316,0.871,0.485,0.139,0.0549,71.486,321493,3
7biF9OMNRD5KsWrrTWOVEe,"Chorale Preludes: No. 25, Valet will ich dir geben, BWV 736",Johann Sebastian Bach,23,classical,0.15,0.158,3,-17.521,1,0.0359,0.574,0.5175,0.126,0.0486,105.417,359960,4
1RJiDTbz2g5YKdVIYxRqtq,"J.S. Bach: Englische Suite Nr. 4 in F, BWV 809 – 2. Allemande",Johann Sebastian Bach,22,classical,0.367,0.0466,5,-29.647,1,0.0481,0.995,0.5175,0.0848,0.657,133.257,184147,4
0dTDYiT4zRIdXg5h2289r7,"St. John Passion, BWV 245, Pt. 2: No. 38, Darnach bat Pilatum Joseph von Arimathia",Johann Sebastian Bach,21,classical,0.338,0.0393,6,-27.149,0,0.0784,0.927,0,0.132,0.128,83.433,114200,3
75RsDUMnPfRbcCeilFoZhP,"St. John Passion, BWV 245, Pt. 2: No. 39, Ruht wohl, ihr heiligen Gebeine",Johann Sebastian Bach,21,classical,0.132,0.165,11,-21.165,0,0.0384,0.985,0.5175,0.149,0.147,91.716,430533,4
6lC7bXBn1KyrwPuRp2MMXP,"St. John Passion, BWV 245, Pt. 2: No. 40, Ach Herr, laß dein lieb Engelein",Johann Sebastian Bach,21,classical,0.181,0.114,2,-19.54,1,0.0402,0.991,0.5175,0.235,0.193,85.07,138267,4
6CqN0M063NTC0C76494Di4,"St. John Passion, BWV 245, Pt. 1 (1725 Version): O Mensch, bewein dein Sünde groß",Johann Sebastian Bach,21,classical,0.232,0.152,9,-21.343,1,0.0361,0.979,0.5175,0.102,0.184,139.604,349600,4
06e3H6pXmxdgw2OtULLJgF,"J.S. Bach: Englische Suite Nr. 4 in F, BWV 809 – 3. Courante",Johann Sebastian Bach,21,classical,0.34,0.0608,5,-27.817,1,0.0687,0.995,0.5175,0.101,0.68,176.328,87627,4
6SI4f8X7pCtWMBZPzTJsAF,"J.S. Bach: Englische Suite Nr. 4 in F, BWV 809 – 4. Sarabande",Johann Sebastian Bach,21,classical,0.504,0.0172,5,-25.637,1,0.0624,0.995,0.5175,0.103,0.269,96.018,199933,3
4Uk70SkwKDD8IBEhVd4rB6,"J.S. Bach: Englische Suite Nr. 4 in F, BWV 809 – 5. Menuet I",Johann Sebastian Bach,21,classical,0.458,0.0676,5,-28.92,1,0.047,0.994,0.5175,0.126,0.888,142.789,82267,4
2oNuVGi9IuycngZqhJOima,"J.S. Bach: Englische Suite Nr. 4 in F, BWV 809 – 5. Menuet II",Johann Sebastian Bach,21,classical,0.381,0.0233,2,-30.854,0,0.0481,0.995,0.5175,0.0761,0.651,134.457,139613,4
6Yoj8fpKDbsALPiS1mnRvB,"J.S. Bach: Englische Suite Nr. 4 in F, BWV 809 – 6. Gigue",Johann Sebastian Bach,21,classical,0.481,0.153,5,-24.187,1,0.0601,0.995,0.5175,0.106,0.932,96.539,209187,3
36ZU8XpNTEbQ0IkWaiGqsU,"18 Chorales ""Leipziger Choräle"": Trio super Allein Gott in der Höh sei Ehr, BWV 664",Johann Sebastian Bach,23,classical,0.155,0.08,10,-25.529,1,0.0447,0.606,0.495,0.0878,0.126,71.11,329827,4
5QSr2LpUkq6RlIWZocRJv1,"Passacaglia & Fugue in C Minor, BWV 582: Passacaglia",Johann Sebastian Bach,23,classical,0.0876,0.111,1,-20.387,0,0.0351,0.773,0.116,0.209,0.0547,86.42,447053,4
1adM59F1jTcyC67nJ0PcGD,"J.S. Bach: Englische Suite Nr. 5 in E-moll, BWV 810 – 1. Prelude",Johann Sebastian Bach,21,classical,0.27,0.132,4,-26.353,0,0.0488,0.994,0.5175,0.139,0.741,183.268,312973,3
6hkjBUN0u37dYdPS0Vu0mW,"J.S. Bach: Englische Suite Nr. 5 in E-moll, BWV 810 – 2. Allemande",Johann Sebastian Bach,20,classical,0.525,0.0492,4,-30.854,0,0.0643,0.996,0.5175,0.113,0.751,112.448,220080,4
4gOyu5ivKm85u75CuunMpR,"J.S. Bach: Englische Suite Nr. 5 in E-moll, BWV 810 – 3. Courante",Johann Sebastian Bach,20,classical,0.335,0.0851,4,-27.595,0,0.0448,0.994,0.5175,0.153,0.845,82.458,129427,3
6OqXT0sNFL2CDFuYyjBiuh,"J.S. Bach: Englische Suite Nr. 5 in E-moll, BWV 810 – 4. Sarabande",Johann Sebastian Bach,20,classical,0.51,0.0454,4,-26.144,0,0.0746,0.996,0.5175,0.108,0.171,95.749,201533,4
1vZI3AiBlK3QMZSeC8o2rr,"J.S. Bach: Englische Suite Nr. 5 in E-moll, BWV 810 – 6. Gigue",Johann Sebastian Bach,20,classical,0.323,0.162,4,-24.495,0,0.0485,0.995,0.5175,0.156,0.801,187.275,194187,3
55qiIuuMEMYIG4oVE4NdS1,"Flute Sonata in A Major, BWV 1032: I. Vivace",Johann Sebastian Bach,18,classical,0.413,0.275,9,-14.999,1,0.0483,0.993,0.5175,0.256,0.691,80.86,308707,4
6GkPqW3e2lP3wELKoVj4gy,"St. John Passion, BWV 245, Pt. 1 (1725 Version): Himmel reiße, Welt erbebe - Jesu, deine Passion",Johann Sebastian Bach,20,classical,0.266,0.202,5,-19.764,0,0.0504,0.983,0.0121,0.119,0.377,68.618,234720,4
4Jp5dtaxdftXgImKT2wKil,"St. John Passion, BWV 245, Pt. 1 (1725 Version): Zerschmettert mich, ihr Felsen und ihr Hügel",Johann Sebastian Bach,20,classical,0.437,0.291,8,-18.544,1,0.0449,0.89,0.00657,0.135,0.649,92.098,276387,4
6qNaAxGCcPYPja65ARPLUU,"St. John Passion, BWV 245, Pt. 2 (1725 Version): Ach windet euch nicht so geplagte Seelen",Johann Sebastian Bach,20,classical,0.339,0.114,4,-19.893,0,0.0395,0.98,0.334,0.102,0.546,89.256,328000,4
4bmq6MGlGRzwO1q12a2SL8,"Fugue in C Minor, BWV 575",Johann Sebastian Bach,23,classical,0.0966,0.0892,1,-26.478,0,0.0353,0.981,0.5175,0.11,0.188,68.616,269987,3
4bGxKauNdJL1meW8CZ2NhA,"J.S. Bach: Englische Suite Nr. 5 in E-moll, BWV 810 – 5. Passepied I en Rondeau",Johann Sebastian Bach,20,classical,0.503,0.0859,4,-27.729,0,0.0551,0.995,0.5175,0.163,0.968,99.759,45147,4
0ezz5mBR3TCKJmyE5J6D8U,"J.S. Bach: Englische Suite Nr. 5 in E-moll, BWV 810 – 5. Passepied II",Johann Sebastian Bach,20,classical,0.433,0.0438,6,-29.776,0,0.0489,0.996,0.5175,0.141,0.85,97.199,106227,4
1HdS8f86XP0Et1N8gU1qr4,"Passacaglia & Fugue in C Minor, BWV 582: Fugue",Johann Sebastian Bach,22,classical,0.178,0.182,1,-19.802,0,0.0377,0.727,0.5175,0.0998,0.0389,73.412,340707,4
4jo4R5R7j2ohWJbRZiF9Ym,"Flute Sonata in A Major, BWV 1032: II. Largo",Johann Sebastian Bach,16,classical,0.274,0.1,9,-17.898,0,0.0437,0.993,0.5175,0.317,0.329,77.015,182467,4
5jxwPvoKcopARZwwV7Emir,"Flute Sonata in A Major, BWV 1032: III. Allegro",Johann Sebastian Bach,15,classical,0.305,0.304,9,-14.394,1,0.0474,0.994,0.5175,0.0974,0.818,174.896,274907,3
5GyDjpueWyDXz1Fe3Zlzqi,"Flute Sonata in B Minor, BWV 1030: I. Andante",Johann Sebastian Bach,15,classical,0.36,0.227,4,-13.813,0,0.0439,0.992,0.5175,0.119,0.417,124.449,447053,4
2CsBsmfhczT7gNrRRvfqx9,"Flute Sonata in B Minor, BWV 1030: II. Largo e dolce",Johann Sebastian Bach,15,classical,0.23,0.145,2,-16.544,1,0.0437,0.991,0.5175,0.0497,0.251,99.702,245387,4
4ntUGt6SRmPDUBkW4z7vuh,"Flute Sonata in G Minor, BWV 1020: III. Allegro",Johann Sebastian Bach,13,classical,0.435,0.326,7,-13.951,0,0.0389,0.988,0.5175,0.301,0.818,93.212,327507,4
3RhWUtkkdmsXvrgkZbuq2z,"Flute Sonata in B Minor, BWV 1030: III. Presto",Johann Sebastian Bach,14,classical,0.324,0.303,11,-14.354,0,0.0565,0.993,0.5175,0.187,0.74,77.125,380787,4
4G87g1IyptJMOF19Kn8FP6,"Flute Sonata in E-Flat Major, BWV 1031: I. Allegro moderato",Johann Sebastian Bach,14,classical,0.425,0.264,3,-15.808,1,0.0374,0.994,0.5175,0.109,0.811,79.843,218733,4
34w3qBV3OWLmN9pTXWM2Gn,"Flute Sonata in E-Flat Major, BWV 1031: II. Siciliano",Johann Sebastian Bach,14,classical,0.258,0.0932,7,-18.814,0,0.0465,0.994,0.5175,0.127,0.465,103.639,131667,3
39a1sMLsFez71j0A55qZ7i,"Flute Sonata in E-Flat Major, BWV 1031: III. Allegro",Johann Sebastian Bach,14,classical,0.405,0.316,3,-15.336,1,0.0428,0.99,0.5175,0.19,0.893,91.622,293040,4
1zGZtLT6ViqCOwUNLyYF0Q,"Flute Sonata in G Minor, BWV 1020: I. Allegro",Johann Sebastian Bach,14,classical,0.424,0.257,7,-15.884,0,0.0379,0.992,0.5175,0.132,0.757,89.498,256907,3
4yDaICGw9zTwvFquXFht5D,"Flute Sonata in G Minor, BWV 1020: II. Adagio",Johann Sebastian Bach,14,classical,0.202,0.116,3,-17.44,1,0.044,0.991,0.5175,0.0946,0.514,164.974,160773,3
5c9ZjK5z0VhoW72NVtEvzJ,"Cantata, BWV 75 ""Die Elenden sollen essen"", Prima parte: I. Chorus. Die Elenden sollen essen",Johann Sebastian Bach,0,classical,0.205,0.309,3,-13.073,0,0.0402,0.974,0.112,0.105,0.305,89.379,273920,4
0eA7caDgL1zthxXUuc8Uxl,"Cantata, BWV 75 ""Die Elenden sollen essen"", Prima parte: II. Recitativo. Was hilft des Purpurs Majestät (Bass)",Johann Sebastian Bach,0,classical,0.372,0.289,10,-14.931,0,0.031,0.956,0,0.381,0.27,108.361,58893,1
0fPDDNM9zz3Jg0OdHMXH5D,"Cantata, BWV 75 ""Die Elenden sollen essen"", Prima parte: III. Aria. Mein Jesus soll mein alles sein (Tenor)",Johann Sebastian Bach,0,classical,0.351,0.232,6,-15.003,1,0.0374,0.979,0.186,0.126,0.293,89.343,299773,4
7zyglEXCZEqfqaqSKq5OWH,"Cantata, BWV 75 ""Die Elenden sollen essen"", Prima parte: Cantata, BWV 75 ""Die Elenden sollen essen"", Prima parte: IV. Recitativo. Gott stürzet und erhöhet (Tenor)",Johann Sebastian Bach,0,classical,0.58,0.215,8,-15.041,0,0.0951,0.979,0,0.201,0.38,75.52,44237,1
5H684ZWvn1rdfNK43jO2Ep,"Cantata, BWV 75 ""Die Elenden sollen essen"", Prima parte: V. Aria. Ich nehme mein Leiden mit Freuden auf mich (Soprano)",Johann Sebastian Bach,0,classical,0.371,0.0675,8,-19.101,0,0.0519,0.992,0.105,0.255,0.163,113.73,289440,3
2k8d10OWZO1ABnmrHANx59,"Cantata, BWV 75 ""Die Elenden sollen essen"", Prima parte: VI. Recitativo. Indes schenkt Gott ein gut Gewissen",Johann Sebastian Bach,0,classical,0.449,0.126,6,-15.358,1,0.0841,0.975,0.000001,0.198,0.264,86.641,44237,5
7wzCUr7nHFJrOWGhrdCSfr,"Cantata, BWV 75 ""Die Elenden sollen essen"", Seconda parte: VIII. Sinfonia",Johann Sebastian Bach,0,classical,0.425,0.36,6,-15.489,1,0.0303,0.869,0.5175,0.271,0.833,96.556,138973,4
3Kly88UpEgselYLAIW2WJP,"Cantata, BWV 75 ""Die Elenden sollen essen"", Seconda parte: IX. Recitativo. Nur eines kränkt ein christliches Gemüte (Alto)",Johann Sebastian Bach,0,classical,0.314,0.259,3,-15.32,0,0.0443,0.961,0.000081,0.264,0.0545,120.896,46093,5
6kBLdPDdZKYs8oFIhYEIRj,"Cantata, BWV 75 ""Die Elenden sollen essen"", Seconda parte: X. Aria. Jesus macht mich geistlich reich (Alto)",Johann Sebastian Bach,0,classical,0.331,0.231,3,-15.783,0,0.0465,0.965,0.0195,0.169,0.404,80.067,142920,3
0kMq5QMOyvorYPL12QnhfB,"Cantata, BWV 75 ""Die Elenden sollen essen"", Seconda parte: XI. Recitativo. Wer nur in Jesu bleibt (Bass)",Johann Sebastian Bach,0,classical,0.471,0.164,3,-19.212,0,0.0843,0.948,0,0.381,0.431,88.242,44237,3
5EO0y3N7D6Gv19OoJfvSnN,"Cantata, BWV 75 ""Die Elenden sollen essen"", Seconda parte: XII. Aria. Mein Herze glaubt und liebt (Tenor)",Johann Sebastian Bach,0,classical,0.359,0.303,11,-14.779,1,0.0408,0.94,0.0468,0.164,0.591,127.541,230520,4
3Mf3jK6xeUJzpeQLr6qg8A,"Cantata, BWV 75 ""Die Elenden sollen essen"", Seconda parte: XIII. Recitativo. O Armut, der kein Reichtum gleicht",Johann Sebastian Bach,0,classical,0.443,0.15,3,-16.868,0,0.0402,0.942,0,0.381,0.555,105.443,44237,4
3ObH8DUNW8Ut5gjyHIQ68F,"Cantata, BWV 75 ""Die Elenden sollen essen"", Seconda parte: XIV. Chorale. Was Gott tut, das ist wohlgetan",Johann Sebastian Bach,0,classical,0.36,0.321,6,-13.274,1,0.0305,0.959,0.00234,0.124,0.576,81.636,111547,4
72Zsck5uaN2ChQyNdpoNUy,"Cantata, BWV 22 ""Jesus nahm zu sich die Zwölfe"": I. Concerto. Jesu nahm zu sich die Zwölfe (Tenor, Bass)",Johann Sebastian Bach,0,classical,0.215,0.324,6,-12.835,0,0.0397,0.962,0.0297,0.137,0.345,82.958,277280,3
6XWd6yXjeDxNAaOnxoXRLu,"Cantata, BWV 22 ""Jesus nahm zu sich die Zwölfe"": II. Aria. Mein Jesu, ziehe mich nach dir (Alto)",Johann Sebastian Bach,0,classical,0.274,0.116,11,-16.797,0,0.0478,0.987,0.5175,0.111,0.103,71.232,282827,3
7bhYQ9BuZrkHqflPDqcd9H,"Cantata, BWV 22 ""Jesus nahm zu sich die Zwölfe"": III. Recitativo. Mein Jesu, ziehe mich, so werd ich laufen (Bass)",Johann Sebastian Bach,0,classical,0.297,0.302,9,-13.426,1,0.0364,0.939,0,0.359,0.0392,99.018,134040,4
4ZVZNfZENa14vRoMTLbWTE,"Cantata, BWV 22 ""Jesus nahm zu sich die Zwölfe"": IV. Aria. Mein alles in allem, mein ewiges Gut (Tenor)",Johann Sebastian Bach,0,classical,0.405,0.265,9,-14.53,1,0.0396,0.914,0.0106,0.177,0.432,123.667,191427,3
5Kda912jgQJuFgrw9kLvQv,"Cantata, BWV 22 ""Jesus nahm zu sich die Zwölfe"": V. Chorale. Ertöt uns durch dein Güte",Johann Sebastian Bach,0,classical,0.258,0.309,9,-12.704,1,0.0339,0.954,0.0715,0.142,0.513,152.455,125227,4
4BXdZKnqzpUUF6kMeecXw4,"Cantata, BWV 127 ""Herr Jesu Christ, wahr’ Mensch und Gott"": I. Chorus. Herr Jesu Christ, wahr’ Mensch und Gott",Johann Sebastian Bach,0,classical,0.27,0.269,1,-13.187,0,0.0387,0.954,0.192,0.257,0.144,121.917,316840,4
6G8g00NYbffkmABzPoJrSr,"Cantata, BWV 127 ""Herr Jesu Christ, wahr’ Mensch und Gott"": II. Recitativo. Wenn alles sich zur letzten Zeit entsetzet (Tenor)",Johann Sebastian Bach,0,classical,0.501,0.0823,11,-16.934,0,0.0452,0.969,0,0.131,0.188,114.513,74053,4
28SRgNvpVr6Awxrcld6Q1o,"Cantata, BWV 127 ""Herr Jesu Christ, wahr’ Mensch und Gott"": III. Aria. Die Seele ruht in Jesu Händen (Soprano)",Johann Sebastian Bach,0,classical,0.256,0.0666,11,-18.621,0,0.0446,0.993,0.5175,0.0833,0.103,71.379,447053,4
7scmZfHipXZY1ggeiP2AbR,"Cantata, BWV 127 ""Herr Jesu Christ, wahr’ Mensch und Gott"": IV. Recitativo. Wenn einstens die Posaunen schallen (Bass)",Johann Sebastian Bach,0,classical,0.395,0.368,11,-13.138,1,0.0448,0.974,0.00275,0.343,0.389,126.652,237560,3
4xCrfkYCTwOpr9mrJmqlLK,"Cantata, BWV 127 ""Herr Jesu Christ, wahr’ Mensch und Gott"": V. Chorale. Ach Herr, vergib all unsre Schuld",Johann Sebastian Bach,0,classical,0.251,0.253,4,-10.186,1,0.0386,0.961,0.0064,0.221,0.399,85.405,53480,3
5nU06VciTiW84N38O9TBF4,"St. John Passion, BWV 245, Pt. 2: No. 31, Und neiget das Haupt und verschied",Johann Sebastian Bach,0,classical,0.254,0.00245,10,-30.854,0,0.0436,0.892,0.000003,0.113,0,64.773,44237,3
1j8kYV9aXlFqh8TaJbp1bc,"St. John Passion, BWV 245, Pt. 2: No. 33, Und siehe da, der Vorhang im Tempel zerriß",Johann Sebastian Bach,0,classical,0.446,0.326,3,-16.465,0,0.0968,0.959,0,0.118,0.204,138.006,44237,3
2V7yoP5jllo4f0xvaWbBq6,"Prelude & Fugue in C-Sharp Major, BWV 872: Prelude (Arr. A. Siloti for Piano)",Johann Sebastian Bach,0,classical,0.239,0.0611,6,-29.027,1,0.0524,0.995,0.5175,0.0888,0.163,64.491,179307,3
2rvOKaph3fAyCiNRjhePuA,"Violin Partita No. 3 in E Major, BWV 1006: I. Prelude (Arr. S. Rachmaninoff for Piano)",Johann Sebastian Bach,0,classical,0.311,0.231,4,-19.577,1,0.0318,0.993,0.5175,0.106,0.295,92.027,317093,3
6uB3EC9LizluvFZIzWFdOP,"Prelude & Fugue in E Minor, BWV 555: Prelude (Arr. A. Siloti for Piano)",Johann Sebastian Bach,0,classical,0.487,0.0209,7,-26.983,1,0.0853,0.996,0.5175,0.076,0.205,73.387,182013,4
1YD5wgLX3V5YQC5z8zGaqF,"Violin Sonata No. 2 in A Minor, BWV 1003: III. Andante (Arr. A. Siloti for Piano)",Johann Sebastian Bach,0,classical,0.458,0.0167,2,-30.717,1,0.0657,0.995,0.5175,0.0713,0.0643,68.639,307733,4
1Kodw9Z5kiTE17fELkhx1F,"Keyboard Sonata in D Minor, BWV 964: II. Fuga",Johann Sebastian Bach,0,classical,0.327,0.197,2,-21.642,0,0.0316,0.995,0.5175,0.169,0.676,82.277,435520,4
6SHbItaJlaS8eLWWFjKfkt,"Lute Suite in G Minor, BWV 995: V. Gavotte I - VI. Gavotte II & Rondeau (Arr. A. Tirabassi for Piano)",Johann Sebastian Bach,0,classical,0.47,0.104,7,-24.146,0,0.0438,0.995,0.5175,0.144,0.492,78.087,249787,4
47ThS7oJ4zobwyYUcNS0VR,"Prelude & Fugue in E-Flat Minor, BWV 853: Prelude (Arr. R. Burmeister for Piano)",Johann Sebastian Bach,0,classical,0.379,0.0347,3,-23.543,0,0.0438,0.993,0.5175,0.136,0.0369,61.305,287853,4
4AOK3HX5W8gGtYdJ461ZKB,"St. John Passion, BWV 245: No. 19, Betrachte, meine Seel, mit ängstlichem Vergnügen (Arr. E. Naoumoff for Piano)",Johann Sebastian Bach,0,classical,0.371,0.0111,3,-30.854,1,0.05,0.994,0.5175,0.0957,0.115,133.314,199960,3
7mt2q55Jad05oChxIp9dbl,"Harpsichord Concerto No. 5 in F Minor, BWV 1056: II. Largo (Arr. A. Cortot for Piano)",Johann Sebastian Bach,0,classical,0.286,0.016,8,-30.281,1,0.0508,0.994,0.5175,0.101,0.0834,74.335,170933,4
2I6eaVWpMWHztb0q2CCfW4,"St. Matthew Passion, BWV 244: No. 49, Aus Liebe will mein Heiland sterben (Arr. E. Naoumoff for Piano)",Johann Sebastian Bach,0,classical,0.372,0.015,9,-30.854,0,0.0697,0.996,0.5175,0.0771,0.222,75.101,390613,4
4resnU4l5EN2p44gCblZqO,"Was mir behagt, ist nur die muntre Jagd, BWV 208 ""Hunt Cantata"": No. 9, Schafe können sicher weiden (Arr. W.B. Goldberg for Piano)",Johann Sebastian Bach,0,classical,0.519,0.0599,11,-23.76,1,0.0369,0.992,0.5175,0.136,0.14,97.474,317227,4
6KlVLEKdo5SG0Rpzr5ENo9,"St. Matthew Passion, BWV 244: No. 39, Erbarme dich, mein Gott (Arr. F. Zabel for Piano)",Johann Sebastian Bach,0,classical,0.375,0.0307,11,-28.593,0,0.0441,0.993,0.5175,0.0899,0.0694,126.078,447053,4
6E96WfGTy868yLMgFGuJYY,"Johannespassion, BWV 245, Pt. 1 No. 1: Herr, unser Herrscher (Chor)",Johann Sebastian Bach,0,classical,0.184,0.369,7,-14.804,0,0.0388,0.943,0.5175,0.104,0.0936,118.316,447053,4
5fZtwNYMnSUGXjQpp5N2h7,"Johannespassion, BWV 245, Pt. 1 No. 2a: Jesus ging mit seinen Jüngern (Evangelist, Jesus)",Johann Sebastian Bach,0,classical,0.497,0.0878,10,-23.263,1,0.0961,0.861,0,0.267,0.207,100.39,76627,4
1Bwyayd4lv9AzH07O9YXH9,"Johannespassion, BWV 245, Pt. 1 No. 2c: Jesus spricht zu ihnen: Ich bin's (Evangelist, Jesus)",Johann Sebastian Bach,0,classical,0.448,0.0556,3,-22.192,1,0.0509,0.839,0,0.138,0.24,128.798,44237,4
1ajW9Goy5Croqc6dodhUAd,"Johannespassion, BWV 245, Pt. 1 No. 2e: Jesus antwortete: Ich hab's euch gesagt (Evangelist, Jesus)",Johann Sebastian Bach,0,classical,0.366,0.0338,0,-21.069,1,0.0348,0.962,0,0.272,0.273,85.923,44237,3
3WXP5TqETmwDfDrHMrH8BP,"Johannespassion, BWV 245, Pt. 1 No. 3: O große Lieb (Choral)",Johann Sebastian Bach,0,classical,0.0654,0.268,7,-17.381,0,0.0358,0.992,0.0585,0.238,0.0797,72.526,57800,4
0ROTcA6iqK1ip2GzNbTABQ,"Johannespassion, BWV 245, Pt. 1 No. 4a: Auf daß das Wort erfüllet würde (Evangelist, Jesus)",Johann Sebastian Bach,0,classical,0.417,0.0612,7,-23.62,1,0.0568,0.905,0,0.157,0.266,118.793,84733,3
50bNBYNshWsIFHMUPEdFL6,"Johannespassion, BWV 245, Pt. 1 No. 5: Dein Will' gescheh' (Choral)",Johann Sebastian Bach,0,classical,0.104,0.242,2,-16.396,0,0.0332,0.97,0.0421,0.134,0.378,172.577,51907,3
5FZiANv87cwn7yTdt4I4Fb,"Johannespassion, BWV 245, Pt. 1 No. 6: Die Schar aber und der Oberhauptmann (Evangelist)",Johann Sebastian Bach,0,classical,0.455,0.0994,0,-20.581,0,0.0636,0.852,0,0.368,0.299,80.85,50733,4
71QJocxBA03wwFFttZdtn1,"Johannespassion, BWV 245, Pt. 1 No. 7: Von den Stricken meiner Sünden (Aria - Alt)",Johann Sebastian Bach,0,classical,0.234,0.175,2,-19.488,0,0.0447,0.927,0.195,0.231,0.159,119.941,335560,3
1W5oEeyTGCUWcWYX1IbE66,"Johannespassion, BWV 245, Pt. 1 No. 8: Simon Petrus aber folgete Jesus nach (Evangelist)",Johann Sebastian Bach,0,classical,0.513,0.125,10,-21.25,1,0.115,0.796,0,0.099,0,90.405,44237,1
4tOHoMT2GDz79cdx6aEiKm,"Johannespassion, BWV 245, Pt. 1 No. 9: Ich folge dir gleichfalls mit freudigen Schritten (Aria - Sopran)",Johann Sebastian Bach,0,classical,0.448,0.111,10,-16.972,1,0.067,0.949,0.000006,0.335,0.495,126.81,238133,3
0XxB0awQZ7rp1MzNAxSfgO,"Johannespassion, BWV 245, Pt. 1 No. 10: Derselbige Jünger war dem Hohenpriester bekannt (Evangelist, Ancilla, Petrus, Jesus, Servus)",Johann Sebastian Bach,0,classical,0.446,0.117,7,-21.213,1,0.0633,0.948,0,0.251,0.185,130.467,232773,4
7KkN2wpW0gG1WZ9r9tInvE,"Johannespassion, BWV 245, Pt. 1 No. 11: Wer hat dich so geschlagen (Choral)",Johann Sebastian Bach,0,classical,0.166,0.186,9,-15.944,1,0.0323,0.984,0.514,0.177,0.195,60.513,113427,4
6LFA75kgDWn6KTaO89egFD,"Johannespassion, BWV 245, Pt. 1 No. 12a: Und Hannas sandte ihn gebunden (Evangelist)",Johann Sebastian Bach,0,classical,0.473,0.0465,5,-25.246,0,0.0775,0.884,0,0.381,0.522,118.932,44237,3
6Uiet38dfkyoWBkVeafkd5,"Johannespassion, BWV 245, Pt. 1 No. 12c: Er leugnete aber und sprach (Evangelist, Petrus, Servus)",Johann Sebastian Bach,0,classical,0.244,0.146,11,-20.773,0,0.0498,0.913,0,0.23,0.0935,174.496,104013,3
